Loan_ID,Interest_Rate,Surge_Pricing_Type
10211692,1,3
10211693,1,3
10211694,1,3
10211695,1,3
10211696,1,2
10211697,1,2
10211698,1,2
10211699,1,2
10211700,1,3
10211701,1,2
10211702,1,3
10211703,1,2
10211704,1,3
10211705,1,2
10211706,1,3
10211707,1,3
10211708,1,2
10211709,1,2
10211710,1,2
10211711,1,3
10211712,1,2
10211713,1,3
10211714,1,2
10211715,1,2
10211716,1,2
10211717,1,2
10211718,1,2
10211719,1,3
10211720,1,3
10211721,1,3
10211722,1,2
10211723,1,2
10211724,1,2
10211725,1,1
10211726,1,3
10211727,1,2
10211728,1,2
10211729,1,3
10211730,1,2
10211731,1,3
10211732,1,3
10211733,1,2
10211734,1,2
10211735,1,3
10211736,1,3
10211737,1,3
10211738,1,3
10211739,1,3
10211740,1,2
10211741,1,2
10211742,1,3
10211743,1,3
10211744,1,2
10211745,1,2
10211746,1,2
10211747,1,2
10211748,1,2
10211749,1,2
10211750,1,3
10211751,1,1
10211752,1,1
10211753,1,3
10211754,1,2
10211755,1,3
10211756,1,2
10211757,1,2
10211758,1,3
10211759,1,3
10211760,1,3
10211761,1,2
10211762,1,3
10211763,1,2
10211764,1,2
10211765,1,2
10211766,1,2
10211767,1,3
10211768,1,3
10211769,1,2
10211770,1,2
10211771,1,3
10211772,1,2
10211773,1,3
10211774,1,2
10211775,1,3
10211776,1,2
10211777,1,3
10211778,1,2
10211779,1,2
10211780,1,3
10211781,1,3
10211782,1,3
10211783,1,3
10211784,1,3
10211785,1,3
10211786,1,2
10211787,1,2
10211788,1,2
10211789,1,2
10211790,1,3
10211791,1,2
10211792,1,2
10211793,1,3
10211794,1,3
10211795,1,2
10211796,1,2
10211797,1,2
10211798,1,2
10211799,1,2
10211800,1,2
10211801,1,2
10211802,1,2
10211803,1,3
10211804,1,3
10211805,1,2
10211806,1,2
10211807,1,3
10211808,1,2
10211809,1,2
10211810,1,3
10211811,1,3
10211812,1,2
10211813,1,2
10211814,1,2
10211815,1,2
10211816,1,2
10211817,1,3
10211818,1,2
10211819,1,3
10211820,1,2
10211821,1,3
10211822,1,2
10211823,1,1
10211824,1,2
10211825,1,2
10211826,1,2
10211827,1,2
10211828,1,2
10211829,1,3
10211830,1,3
10211831,1,2
10211832,1,3
10211833,1,2
10211834,1,2
10211835,1,3
10211836,1,2
10211837,1,2
10211838,1,3
10211839,1,3
10211840,1,2
10211841,1,2
10211842,1,3
10211843,1,3
10211844,1,3
10211845,1,2
10211846,1,3
10211847,1,3
10211848,1,2
10211849,1,2
10211850,1,2
10211851,1,2
10211852,1,2
10211853,1,2
10211854,1,3
10211855,1,3
10211856,1,2
10211857,1,2
10211858,1,3
10211859,1,2
10211860,1,2
10211861,1,2
10211862,1,3
10211863,1,2
10211864,1,2
10211865,1,3
10211866,1,2
10211867,1,2
10211868,1,3
10211869,1,3
10211870,1,2
10211871,1,3
10211872,1,2
10211873,1,1
10211874,1,2
10211875,1,2
10211876,1,3
10211877,1,2
10211878,1,3
10211879,1,2
10211880,1,2
10211881,1,2
10211882,1,3
10211883,1,3
10211884,1,2
10211885,1,2
10211886,1,3
10211887,1,3
10211888,1,2
10211889,1,2
10211890,1,3
10211891,1,3
10211892,1,2
10211893,1,3
10211894,1,3
10211895,1,2
10211896,1,2
10211897,1,2
10211898,1,3
10211899,1,2
10211900,1,2
10211901,1,3
10211902,1,3
10211903,1,2
10211904,1,3
10211905,1,3
10211906,1,2
10211907,1,2
10211908,1,2
10211909,1,2
10211910,1,3
10211911,1,2
10211912,1,3
10211913,1,3
10211914,1,3
10211915,1,2
10211916,1,3
10211917,1,3
10211918,1,3
10211919,1,2
10211920,1,2
10211921,1,2
10211922,1,2
10211923,1,2
10211924,1,3
10211925,1,2
10211926,1,3
10211927,1,2
10211928,1,2
10211929,1,2
10211930,1,3
10211931,1,3
10211932,1,2
10211933,1,3
10211934,1,2
10211935,1,3
10211936,1,3
10211937,1,2
10211938,1,2
10211939,1,2
10211940,1,2
10211941,1,2
10211942,1,2
10211943,1,3
10211944,1,3
10211945,1,2
10211946,1,3
10211947,1,2
10211948,1,2
10211949,1,3
10211950,1,2
10211951,1,2
10211952,1,2
10211953,1,3
10211954,1,3
10211955,1,3
10211956,1,3
10211957,1,2
10211958,1,3
10211959,1,2
10211960,1,3
10211961,1,3
10211962,1,3
10211963,1,2
10211964,1,2
10211965,1,3
10211966,1,3
10211967,1,3
10211968,1,2
10211969,1,2
10211970,1,3
10211971,1,2
10211972,1,3
10211973,1,3
10211974,1,3
10211975,1,2
10211976,1,3
10211977,1,2
10211978,1,2
10211979,1,2
10211980,1,2
10211981,1,2
10211982,1,2
10211983,1,3
10211984,1,3
10211985,1,2
10211986,1,2
10211987,1,3
10211988,1,3
10211989,1,3
10211990,1,2
10211991,1,2
10211992,1,2
10211993,1,3
10211994,1,2
10211995,1,3
10211996,1,2
10211997,1,2
10211998,1,3
10211999,1,3
10212000,1,2
10212001,1,3
10212002,1,3
10212003,1,2
10212004,1,3
10212005,1,3
10212006,1,2
10212007,1,3
10212008,1,3
10212009,1,3
10212010,1,2
10212011,1,3
10212012,1,3
10212013,1,2
10212014,1,3
10212015,1,2
10212016,1,2
10212017,1,3
10212018,1,2
10212019,1,1
10212020,1,2
10212021,1,2
10212022,1,2
10212023,1,3
10212024,1,3
10212025,1,3
10212026,1,2
10212027,1,2
10212028,1,3
10212029,1,3
10212030,1,3
10212031,1,2
10212032,1,3
10212033,1,3
10212034,1,2
10212035,1,3
10212036,1,3
10212037,1,2
10212038,1,2
10212039,1,2
10212040,1,3
10212041,1,1
10212042,1,2
10212043,1,3
10212044,1,3
10212045,1,2
10212046,1,3
10212047,1,2
10212048,1,3
10212049,1,3
10212050,1,2
10212051,1,3
10212052,1,2
10212053,1,2
10212054,1,2
10212055,1,2
10212056,1,3
10212057,1,2
10212058,1,2
10212059,1,2
10212060,1,1
10212061,1,3
10212062,1,3
10212063,1,2
10212064,1,2
10212065,1,3
10212066,1,2
10212067,1,3
10212068,1,3
10212069,1,2
10212070,1,2
10212071,1,2
10212072,1,3
10212073,1,2
10212074,1,2
10212075,1,1
10212076,1,3
10212077,1,3
10212078,1,2
10212079,1,2
10212080,1,2
10212081,1,2
10212082,1,3
10212083,1,3
10212084,1,3
10212085,1,3
10212086,1,3
10212087,1,2
10212088,1,2
10212089,1,2
10212090,1,1
10212091,1,2
10212092,1,3
10212093,1,3
10212094,1,2
10212095,1,3
10212096,1,3
10212097,1,3
10212098,1,2
10212099,1,3
10212100,1,3
10212101,1,3
10212102,1,3
10212103,1,3
10212104,1,2
10212105,1,3
10212106,1,3
10212107,1,2
10212108,1,3
10212109,1,2
10212110,1,1
10212111,1,3
10212112,1,2
10212113,1,3
10212114,1,2
10212115,1,3
10212116,1,2
10212117,1,2
10212118,1,3
10212119,1,3
10212120,1,3
10212121,1,2
10212122,1,2
10212123,1,2
10212124,1,3
10212125,1,3
10212126,1,2
10212127,1,2
10212128,1,2
10212129,1,3
10212130,1,3
10212131,1,2
10212132,1,2
10212133,1,3
10212134,1,3
10212135,1,2
10212136,1,2
10212137,1,3
10212138,1,2
10212139,1,2
10212140,1,2
10212141,1,1
10212142,1,3
10212143,1,2
10212144,1,3
10212145,1,2
10212146,1,3
10212147,1,2
10212148,1,3
10212149,1,2
10212150,1,1
10212151,1,2
10212152,1,3
10212153,1,3
10212154,1,2
10212155,1,3
10212156,1,2
10212157,1,2
10212158,1,2
10212159,1,3
10212160,1,2
10212161,1,2
10212162,1,2
10212163,1,3
10212164,1,2
10212165,1,2
10212166,1,3
10212167,1,3
10212168,1,3
10212169,1,2
10212170,1,3
10212171,1,2
10212172,1,3
10212173,1,3
10212174,1,2
10212175,1,3
10212176,1,3
10212177,1,2
10212178,1,2
10212179,1,2
10212180,1,2
10212181,1,2
10212182,1,2
10212183,1,2
10212184,1,3
10212185,1,2
10212186,1,3
10212187,1,2
10212188,1,3
10212189,1,3
10212190,1,3
10212191,1,2
10212192,1,2
10212193,1,3
10212194,1,3
10212195,1,2
10212196,1,3
10212197,1,1
10212198,1,2
10212199,1,3
10212200,1,2
10212201,1,3
10212202,1,3
10212203,1,3
10212204,1,3
10212205,1,3
10212206,1,3
10212207,1,3
10212208,1,2
10212209,1,2
10212210,1,2
10212211,1,3
10212212,1,3
10212213,1,3
10212214,1,2
10212215,1,3
10212216,1,2
10212217,1,3
10212218,1,2
10212219,1,3
10212220,1,3
10212221,1,2
10212222,1,2
10212223,1,3
10212224,1,3
10212225,1,3
10212226,1,2
10212227,1,2
10212228,1,2
10212229,1,3
10212230,1,3
10212231,1,2
10212232,1,3
10212233,1,2
10212234,1,2
10212235,1,3
10212236,1,3
10212237,1,2
10212238,1,3
10212239,1,3
10212240,1,2
10212241,1,3
10212242,1,3
10212243,1,2
10212244,1,2
10212245,1,3
10212246,1,3
10212247,1,2
10212248,1,3
10212249,1,2
10212250,1,2
10212251,1,2
10212252,1,2
10212253,1,3
10212254,1,3
10212255,1,2
10212256,1,2
10212257,1,3
10212258,1,2
10212259,1,2
10212260,1,3
10212261,1,2
10212262,1,3
10212263,1,3
10212264,1,2
10212265,1,2
10212266,1,3
10212267,1,3
10212268,1,3
10212269,1,1
10212270,1,2
10212271,1,2
10212272,1,2
10212273,1,2
10212274,1,2
10212275,1,3
10212276,1,2
10212277,1,3
10212278,1,3
10212279,1,3
10212280,1,3
10212281,1,3
10212282,1,2
10212283,1,2
10212284,1,3
10212285,1,2
10212286,1,2
10212287,1,3
10212288,1,2
10212289,1,3
10212290,1,3
10212291,1,3
10212292,1,2
10212293,1,2
10212294,1,2
10212295,1,2
10212296,1,3
10212297,1,2
10212298,1,3
10212299,1,3
10212300,1,3
10212301,1,3
10212302,1,2
10212303,1,3
10212304,1,3
10212305,1,1
10212306,1,2
10212307,1,3
10212308,1,3
10212309,1,2
10212310,1,2
10212311,1,2
10212312,1,3
10212313,1,2
10212314,1,2
10212315,1,2
10212316,1,3
10212317,1,3
10212318,1,3
10212319,1,3
10212320,1,3
10212321,1,2
10212322,1,3
10212323,1,3
10212324,1,3
10212325,1,2
10212326,1,3
10212327,1,2
10212328,1,2
10212329,1,2
10212330,1,3
10212331,1,3
10212332,1,3
10212333,1,2
10212334,1,3
10212335,1,2
10212336,1,3
10212337,1,3
10212338,1,2
10212339,1,2
10212340,1,3
10212341,1,2
10212342,1,3
10212343,1,3
10212344,1,2
10212345,1,2
10212346,1,3
10212347,1,3
10212348,1,3
10212349,1,3
10212350,1,2
10212351,1,2
10212352,1,2
10212353,1,2
10212354,1,2
10212355,1,3
10212356,1,3
10212357,1,2
10212358,1,2
10212359,1,3
10212360,1,3
10212361,1,2
10212362,1,2
10212363,1,2
10212364,1,3
10212365,1,2
10212366,1,2
10212367,1,3
10212368,1,2
10212369,1,2
10212370,1,3
10212371,1,3
10212372,1,2
10212373,1,2
10212374,1,3
10212375,1,2
10212376,1,3
10212377,1,3
10212378,1,2
10212379,1,3
10212380,1,3
10212381,1,3
10212382,1,3
10212383,1,2
10212384,1,3
10212385,1,2
10212386,1,3
10212387,1,2
10212388,1,2
10212389,1,2
10212390,1,2
10212391,1,2
10212392,1,2
10212393,1,3
10212394,1,2
10212395,1,2
10212396,1,2
10212397,1,2
10212398,1,2
10212399,1,2
10212400,1,3
10212401,1,3
10212402,1,3
10212403,1,3
10212404,1,2
10212405,1,2
10212406,1,2
10212407,1,2
10212408,1,2
10212409,1,2
10212410,1,1
10212411,1,3
10212412,1,2
10212413,1,2
10212414,1,2
10212415,1,2
10212416,1,2
10212417,1,2
10212418,1,3
10212419,1,2
10212420,1,2
10212421,1,3
10212422,1,2
10212423,1,1
10212424,1,2
10212425,1,3
10212426,1,2
10212427,1,2
10212428,1,3
10212429,1,2
10212430,1,2
10212431,1,2
10212432,1,2
10212433,1,2
10212434,1,3
10212435,1,3
10212436,1,2
10212437,1,2
10212438,1,3
10212439,1,3
10212440,1,2
10212441,1,2
10212442,1,2
10212443,1,2
10212444,1,2
10212445,1,2
10212446,1,3
10212447,1,3
10212448,1,2
10212449,1,3
10212450,1,3
10212451,1,3
10212452,1,3
10212453,1,3
10212454,1,2
10212455,1,2
10212456,1,2
10212457,1,1
10212458,1,2
10212459,1,2
10212460,1,3
10212461,1,3
10212462,1,2
10212463,1,2
10212464,1,3
10212465,1,3
10212466,1,2
10212467,1,3
10212468,1,3
10212469,1,3
10212470,1,3
10212471,1,3
10212472,1,3
10212473,1,3
10212474,1,1
10212475,1,3
10212476,1,2
10212477,1,2
10212478,1,2
10212479,1,2
10212480,1,3
10212481,1,2
10212482,1,2
10212483,1,2
10212484,1,3
10212485,1,3
10212486,1,2
10212487,1,2
10212488,1,2
10212489,1,3
10212490,1,3
10212491,1,3
10212492,1,2
10212493,1,2
10212494,1,2
10212495,1,3
10212496,1,3
10212497,1,2
10212498,1,3
10212499,1,2
10212500,1,2
10212501,1,2
10212502,1,3
10212503,1,3
10212504,1,2
10212505,1,3
10212506,1,2
10212507,1,2
10212508,1,2
10212509,1,2
10212510,1,2
10212511,1,2
10212512,1,2
10212513,1,3
10212514,1,2
10212515,1,3
10212516,1,2
10212517,1,2
10212518,1,3
10212519,1,2
10212520,1,3
10212521,1,2
10212522,1,2
10212523,1,3
10212524,1,2
10212525,1,2
10212526,1,3
10212527,1,3
10212528,1,2
10212529,1,2
10212530,1,3
10212531,1,3
10212532,1,2
10212533,1,2
10212534,1,3
10212535,1,3
10212536,1,3
10212537,1,3
10212538,1,2
10212539,1,2
10212540,1,2
10212541,1,3
10212542,1,2
10212543,1,2
10212544,1,3
10212545,1,3
10212546,1,2
10212547,1,3
10212548,1,3
10212549,1,2
10212550,1,3
10212551,1,3
10212552,1,2
10212553,1,2
10212554,1,3
10212555,1,2
10212556,1,3
10212557,1,2
10212558,1,2
10212559,1,2
10212560,1,2
10212561,1,2
10212562,1,3
10212563,1,3
10212564,1,3
10212565,1,2
10212566,1,3
10212567,1,2
10212568,1,2
10212569,1,2
10212570,1,2
10212571,1,2
10212572,1,3
10212573,1,2
10212574,1,3
10212575,1,3
10212576,1,3
10212577,1,2
10212578,1,2
10212579,1,2
10212580,1,3
10212581,1,2
10212582,1,3
10212583,1,2
10212584,1,2
10212585,1,3
10212586,1,2
10212587,1,3
10212588,1,2
10212589,1,2
10212590,1,2
10212591,1,1
10212592,1,2
10212593,1,2
10212594,1,2
10212595,1,3
10212596,1,3
10212597,1,3
10212598,1,3
10212599,1,2
10212600,1,3
10212601,1,3
10212602,1,2
10212603,1,2
10212604,1,2
10212605,1,2
10212606,1,2
10212607,1,3
10212608,1,2
10212609,1,3
10212610,1,2
10212611,1,3
10212612,1,3
10212613,1,2
10212614,1,2
10212615,1,3
10212616,1,2
10212617,1,2
10212618,1,3
10212619,1,2
10212620,1,2
10212621,1,2
10212622,1,3
10212623,1,2
10212624,1,3
10212625,1,3
10212626,1,2
10212627,1,2
10212628,1,3
10212629,1,2
10212630,1,2
10212631,1,2
10212632,1,3
10212633,1,2
10212634,1,3
10212635,1,3
10212636,1,3
10212637,1,2
10212638,1,3
10212639,1,3
10212640,1,3
10212641,1,2
10212642,1,2
10212643,1,2
10212644,1,2
10212645,1,2
10212646,1,2
10212647,1,2
10212648,1,3
10212649,1,2
10212650,1,3
10212651,1,2
10212652,1,3
10212653,1,2
10212654,1,2
10212655,1,2
10212656,1,2
10212657,1,2
10212658,1,2
10212659,1,2
10212660,1,3
10212661,1,2
10212662,1,3
10212663,1,2
10212664,1,3
10212665,1,2
10212666,1,2
10212667,1,3
10212668,1,3
10212669,1,2
10212670,1,2
10212671,1,3
10212672,1,3
10212673,1,3
10212674,1,3
10212675,1,3
10212676,1,2
10212677,1,2
10212678,1,3
10212679,1,3
10212680,1,2
10212681,1,3
10212682,1,3
10212683,1,2
10212684,1,2
10212685,1,3
10212686,1,2
10212687,1,3
10212688,1,3
10212689,1,2
10212690,1,3
10212691,1,3
10212692,1,2
10212693,1,2
10212694,1,2
10212695,1,3
10212696,1,2
10212697,1,3
10212698,1,3
10212699,1,2
10212700,1,3
10212701,1,2
10212702,1,2
10212703,1,3
10212704,1,3
10212705,1,2
10212706,1,2
10212707,1,2
10212708,1,3
10212709,1,3
10212710,1,2
10212711,1,2
10212712,1,3
10212713,1,3
10212714,1,2
10212715,1,2
10212716,1,3
10212717,1,3
10212718,1,3
10212719,1,2
10212720,1,2
10212721,1,2
10212722,1,3
10212723,1,2
10212724,1,2
10212725,1,3
10212726,1,2
10212727,1,2
10212728,1,3
10212729,1,2
10212730,1,2
10212731,1,2
10212732,1,3
10212733,1,2
10212734,1,3
10212735,1,3
10212736,1,3
10212737,1,3
10212738,1,3
10212739,1,3
10212740,1,3
10212741,1,2
10212742,1,2
10212743,1,3
10212744,1,2
10212745,1,1
10212746,1,2
10212747,1,2
10212748,1,3
10212749,1,2
10212750,1,3
10212751,1,2
10212752,1,3
10212753,1,2
10212754,1,3
10212755,1,2
10212756,1,2
10212757,1,3
10212758,1,3
10212759,1,3
10212760,1,3
10212761,1,2
10212762,1,3
10212763,1,3
10212764,1,2
10212765,1,3
10212766,1,3
10212767,1,2
10212768,1,3
10212769,1,2
10212770,1,3
10212771,1,2
10212772,1,3
10212773,1,3
10212774,1,3
10212775,1,2
10212776,1,3
10212777,1,2
10212778,1,2
10212779,1,2
10212780,1,3
10212781,1,3
10212782,1,3
10212783,1,3
10212784,1,3
10212785,1,3
10212786,1,2
10212787,1,3
10212788,1,2
10212789,1,2
10212790,1,2
10212791,1,3
10212792,1,3
10212793,1,2
10212794,1,2
10212795,1,3
10212796,1,3
10212797,1,2
10212798,1,2
10212799,1,2
10212800,1,2
10212801,1,3
10212802,1,3
10212803,1,2
10212804,1,3
10212805,1,2
10212806,1,2
10212807,1,3
10212808,1,3
10212809,1,2
10212810,1,3
10212811,1,3
10212812,1,3
10212813,1,2
10212814,1,2
10212815,1,3
10212816,1,1
10212817,1,2
10212818,1,2
10212819,1,3
10212820,1,2
10212821,1,2
10212822,1,3
10212823,1,3
10212824,1,2
10212825,1,2
10212826,1,3
10212827,1,2
10212828,1,2
10212829,1,3
10212830,1,3
10212831,1,2
10212832,1,2
10212833,1,2
10212834,1,3
10212835,1,2
10212836,1,2
10212837,1,2
10212838,1,2
10212839,1,3
10212840,1,2
10212841,1,3
10212842,1,2
10212843,1,3
10212844,1,3
10212845,1,2
10212846,1,2
10212847,1,2
10212848,1,2
10212849,1,2
10212850,1,3
10212851,1,2
10212852,1,2
10212853,1,2
10212854,1,3
10212855,1,3
10212856,1,3
10212857,1,3
10212858,1,3
10212859,1,2
10212860,1,2
10212861,1,3
10212862,1,2
10212863,1,2
10212864,1,2
10212865,1,3
10212866,1,2
10212867,1,2
10212868,1,3
10212869,1,2
10212870,1,3
10212871,1,3
10212872,1,2
10212873,1,2
10212874,1,2
10212875,1,3
10212876,1,3
10212877,1,2
10212878,1,2
10212879,1,2
10212880,1,3
10212881,1,3
10212882,1,3
10212883,1,2
10212884,1,3
10212885,1,2
10212886,1,2
10212887,1,3
10212888,1,3
10212889,1,3
10212890,1,2
10212891,1,2
10212892,1,3
10212893,1,2
10212894,1,2
10212895,1,3
10212896,1,3
10212897,1,2
10212898,1,2
10212899,1,3
10212900,1,3
10212901,1,3
10212902,1,2
10212903,1,2
10212904,1,2
10212905,1,3
10212906,1,3
10212907,1,3
10212908,1,3
10212909,1,3
10212910,1,2
10212911,1,2
10212912,1,2
10212913,1,2
10212914,1,2
10212915,1,2
10212916,1,2
10212917,1,2
10212918,1,2
10212919,1,2
10212920,1,3
10212921,1,2
10212922,1,3
10212923,1,2
10212924,1,2
10212925,1,2
10212926,1,3
10212927,1,3
10212928,1,3
10212929,1,2
10212930,1,2
10212931,1,2
10212932,1,2
10212933,1,3
10212934,1,2
10212935,1,3
10212936,1,2
10212937,1,2
10212938,1,3
10212939,1,2
10212940,1,2
10212941,1,2
10212942,1,3
10212943,1,2
10212944,1,1
10212945,1,3
10212946,1,2
10212947,1,3
10212948,1,3
10212949,1,2
10212950,1,2
10212951,1,2
10212952,1,2
10212953,1,3
10212954,1,2
10212955,1,2
10212956,1,3
10212957,1,2
10212958,1,2
10212959,1,2
10212960,1,3
10212961,1,2
10212962,1,2
10212963,1,2
10212964,1,2
10212965,1,3
10212966,1,2
10212967,1,2
10212968,1,3
10212969,1,3
10212970,1,2
10212971,1,3
10212972,1,3
10212973,1,3
10212974,1,2
10212975,1,3
10212976,1,3
10212977,1,2
10212978,1,2
10212979,1,1
10212980,1,2
10212981,1,3
10212982,1,3
10212983,1,3
10212984,1,2
10212985,1,3
10212986,1,2
10212987,1,3
10212988,1,3
10212989,1,3
10212990,1,3
10212991,1,3
10212992,1,2
10212993,1,2
10212994,1,3
10212995,1,3
10212996,1,2
10212997,1,2
10212998,1,2
10212999,1,2
10213000,1,2
10213001,1,3
10213002,1,3
10213003,1,2
10213004,1,2
10213005,1,3
10213006,1,2
10213007,1,3
10213008,1,3
10213009,1,2
10213010,1,3
10213011,1,3
10213012,1,3
10213013,1,2
10213014,1,2
10213015,1,3
10213016,1,3
10213017,1,2
10213018,1,2
10213019,1,3
10213020,1,2
10213021,1,2
10213022,1,3
10213023,1,3
10213024,1,3
10213025,1,2
10213026,1,3
10213027,1,3
10213028,1,3
10213029,1,3
10213030,1,2
10213031,1,3
10213032,1,2
10213033,1,2
10213034,1,2
10213035,1,3
10213036,1,2
10213037,1,2
10213038,1,2
10213039,1,3
10213040,1,3
10213041,1,2
10213042,1,3
10213043,1,2
10213044,1,3
10213045,1,1
10213046,1,2
10213047,1,2
10213048,1,3
10213049,1,2
10213050,1,2
10213051,1,1
10213052,1,2
10213053,1,3
10213054,1,2
10213055,1,2
10213056,1,2
10213057,1,1
10213058,1,2
10213059,1,3
10213060,1,2
10213061,1,3
10213062,1,3
10213063,1,3
10213064,1,3
10213065,1,2
10213066,1,2
10213067,1,2
10213068,1,2
10213069,1,3
10213070,1,2
10213071,1,2
10213072,1,2
10213073,1,3
10213074,1,3
10213075,1,3
10213076,1,2
10213077,1,3
10213078,1,3
10213079,1,2
10213080,1,2
10213081,1,3
10213082,1,2
10213083,1,2
10213084,1,2
10213085,1,2
10213086,1,3
10213087,1,2
10213088,1,2
10213089,1,2
10213090,1,3
10213091,1,2
10213092,1,2
10213093,1,2
10213094,1,2
10213095,1,2
10213096,1,3
10213097,1,2
10213098,1,2
10213099,1,3
10213100,1,3
10213101,1,2
10213102,1,2
10213103,1,2
10213104,1,3
10213105,1,2
10213106,1,2
10213107,1,3
10213108,1,2
10213109,1,3
10213110,1,1
10213111,1,2
10213112,1,2
10213113,1,2
10213114,1,3
10213115,1,3
10213116,1,2
10213117,1,2
10213118,1,3
10213119,1,2
10213120,1,2
10213121,1,2
10213122,1,3
10213123,1,2
10213124,1,2
10213125,1,2
10213126,1,2
10213127,1,3
10213128,1,2
10213129,1,2
10213130,1,3
10213131,1,2
10213132,1,2
10213133,1,3
10213134,1,3
10213135,1,3
10213136,1,3
10213137,1,2
10213138,1,2
10213139,1,3
10213140,1,3
10213141,1,2
10213142,1,2
10213143,1,2
10213144,1,3
10213145,1,3
10213146,1,2
10213147,1,2
10213148,1,3
10213149,1,2
10213150,1,2
10213151,1,2
10213152,1,3
10213153,1,2
10213154,1,2
10213155,1,2
10213156,1,2
10213157,1,2
10213158,1,2
10213159,1,3
10213160,1,2
10213161,1,2
10213162,1,2
10213163,1,3
10213164,1,2
10213165,1,2
10213166,1,3
10213167,1,3
10213168,1,2
10213169,1,3
10213170,1,3
10213171,1,2
10213172,1,3
10213173,1,3
10213174,1,2
10213175,1,3
10213176,1,3
10213177,1,2
10213178,1,2
10213179,1,3
10213180,1,2
10213181,1,2
10213182,1,2
10213183,1,2
10213184,1,3
10213185,1,3
10213186,1,2
10213187,1,2
10213188,1,3
10213189,1,2
10213190,1,3
10213191,1,2
10213192,1,1
10213193,1,2
10213194,1,2
10213195,1,2
10213196,1,2
10213197,1,2
10213198,1,2
10213199,1,2
10213200,1,3
10213201,1,2
10213202,1,3
10213203,1,2
10213204,1,2
10213205,1,2
10213206,1,3
10213207,1,3
10213208,1,3
10213209,1,2
10213210,1,3
10213211,1,2
10213212,1,3
10213213,1,2
10213214,1,3
10213215,1,2
10213216,1,3
10213217,1,3
10213218,1,2
10213219,1,2
10213220,1,2
10213221,1,2
10213222,1,3
10213223,1,2
10213224,1,2
10213225,1,3
10213226,1,2
10213227,1,2
10213228,1,2
10213229,1,2
10213230,1,2
10213231,1,2
10213232,1,2
10213233,1,2
10213234,1,2
10213235,1,2
10213236,1,3
10213237,1,3
10213238,1,3
10213239,1,2
10213240,1,2
10213241,1,3
10213242,1,2
10213243,1,2
10213244,1,2
10213245,1,3
10213246,1,2
10213247,1,2
10213248,1,2
10213249,1,2
10213250,1,3
10213251,1,3
10213252,1,2
10213253,1,3
10213254,1,3
10213255,1,3
10213256,1,2
10213257,1,2
10213258,1,3
10213259,1,2
10213260,1,3
10213261,1,2
10213262,1,3
10213263,1,2
10213264,1,3
10213265,1,2
10213266,1,2
10213267,1,2
10213268,1,3
10213269,1,2
10213270,1,3
10213271,1,3
10213272,1,2
10213273,1,2
10213274,1,3
10213275,1,2
10213276,1,2
10213277,1,2
10213278,1,3
10213279,1,2
10213280,1,3
10213281,1,3
10213282,1,2
10213283,1,2
10213284,1,2
10213285,1,2
10213286,1,3
10213287,1,2
10213288,1,3
10213289,1,2
10213290,1,3
10213291,1,2
10213292,1,3
10213293,1,2
10213294,1,3
10213295,1,3
10213296,1,2
10213297,1,2
10213298,1,2
10213299,1,2
10213300,1,2
10213301,1,3
10213302,1,3
10213303,1,3
10213304,1,2
10213305,1,3
10213306,1,3
10213307,1,2
10213308,1,1
10213309,1,3
10213310,1,3
10213311,1,2
10213312,1,2
10213313,1,2
10213314,1,2
10213315,1,2
10213316,1,3
10213317,1,2
10213318,1,3
10213319,1,2
10213320,1,3
10213321,1,3
10213322,1,3
10213323,1,2
10213324,1,2
10213325,1,2
10213326,1,2
10213327,1,1
10213328,1,3
10213329,1,2
10213330,1,2
10213331,1,2
10213332,1,3
10213333,1,2
10213334,1,2
10213335,1,3
10213336,1,3
10213337,1,2
10213338,1,3
10213339,1,2
10213340,1,2
10213341,1,2
10213342,1,3
10213343,1,3
10213344,1,2
10213345,1,3
10213346,1,3
10213347,1,2
10213348,1,2
10213349,1,2
10213350,1,2
10213351,1,2
10213352,1,3
10213353,1,2
10213354,1,2
10213355,1,2
10213356,1,3
10213357,1,2
10213358,1,2
10213359,1,2
10213360,1,3
10213361,1,3
10213362,1,3
10213363,1,2
10213364,1,2
10213365,1,3
10213366,1,2
10213367,1,2
10213368,1,2
10213369,1,3
10213370,1,2
10213371,1,2
10213372,1,2
10213373,1,3
10213374,1,2
10213375,1,3
10213376,1,2
10213377,1,2
10213378,1,3
10213379,1,3
10213380,1,2
10213381,1,3
10213382,1,2
10213383,1,3
10213384,1,3
10213385,1,2
10213386,1,3
10213387,1,2
10213388,1,3
10213389,1,3
10213390,1,2
10213391,1,3
10213392,1,2
10213393,1,2
10213394,1,3
10213395,1,3
10213396,1,1
10213397,1,2
10213398,1,2
10213399,1,3
10213400,1,2
10213401,1,2
10213402,1,2
10213403,1,3
10213404,1,2
10213405,1,2
10213406,1,2
10213407,1,2
